,User,Date Created,Tweet
7994,Spac9Spac96,2022-12-07 08:12:05+00:00,jujur aku tuh tau kualitas diri aku segimana tapi karena social anxiety ini aku jadi orang bego di depan mereka. cape bgt gasi?
7995,KayKhalish,2022-12-07 08:12:03+00:00,"*menunggu sesuatu*

Anxiety sikit collaboration kali ni, *we can’t disclose the items until it reaches you* — aku nervous ni 😂😅

Bebetul dorang simpan sampai event day."
7996,FiraMoy,2022-12-07 08:08:33+00:00,"Self harm bagi aku part paling fav semasa datangnya depression &amp; anxiety, but atleast aku boleh control lagi diri dari terus lost 🥺"
7997,code_terminal,2022-12-07 08:06:41+00:00,@Sh1eee_ @thepatriotsasia Kau anxiety ye?   Siannya.
7998,cavendish22_,2022-12-07 08:03:09+00:00,"Kobeni dapet scene action nya sendiri, dan sesuai ekspektasi kalo hasilnya pasti bakal bagus.

Coba aja kalo misalnya kobeni bisa ngilangin anxiety nya, pasti bakal jadi devil hunter yang cakap dan cekatan. https://t.co/I6XSSJzCWj"
7999,worksfess,2022-12-07 08:01:35+00:00,"work! guys gue baru kerja lagi, nah kalo pagi mau kerja rasanya kaya takut, anxious, anxiety gitu loh.... gmn ya ngatasinnya😿"
8000,huangguantenk,2022-12-07 07:46:48+00:00,"Emak bapaknya social butterfly
Anaknya social anxiety"
8001,amalikrams,2022-12-07 07:43:43+00:00,Esok nak convo hari anxiety yal
8002,lunalurks,2022-12-07 07:35:58+00:00,beneran festive anxiety ini mah.......... 🥲
8003,rushdoc_,2022-12-07 07:34:07+00:00,Motivation lam illa konjodu anxiety um mental breakdown um iruku edthutu po https://t.co/L9RFuxR0J5
8004,everysza,2022-12-07 07:31:55+00:00,@farizaakhalid Hahaha kalau boleh nak anxiety sampai ahad tau jia
8005,FSismyname,2022-12-07 07:13:50+00:00,Aku makan apa eh sampai anxiety 2 hari? Ke minum matcha?
8006,Baceday1,2022-12-07 07:10:19+00:00,"ANXIETY: Kenali Alasan Kenapa Kita Merasa Cemas Tanpa Sebab

(Baca di: https://t.co/WNFfqQNcWy)"
8007,CowayMaz,2022-12-07 06:30:41+00:00,"✅ membantu mengurangkan kesakitan otot badan
✅ mmbantu memperbaiki aliran darah ke seluruh badan
✅ mmbantu menaikkan energy level &amp; memingkatkan mood yang best
✅ mmbantu mengurangkan stress &amp; anxiety
✅ membantu mempercepatkan masa rawatan pemulihan akibat kecederaan bersukan https://t.co/dzZVm2VqJm"
8008,dimpurities,2022-12-07 06:13:10+00:00,"Anxiety attack mendadak, deg-degan sampe gak nyaman banget 😭"
8009,anxiety_xp,2022-12-07 06:10:25+00:00,@roemahkookmin tag akuuu jugaaa
8010,sudd_diman,2022-12-07 06:07:46+00:00,"Depression dan anxiety ni boleh dikawal. Tapi kalau asyik nak salahkan environment dan orang lain, tanpa memandang kesilapan diri sendiri, hanya akan menambah lebih luka pada derita yg sedia ada. Bila ditegur silapnya, melenting pula."
8011,dzurai1,2022-12-07 05:55:57+00:00,"@Andy3538 @AbudiAlsagoff kalau ada masalah emosi, cuba buat pemeriksaan doktor, kot mmg ada anxiety disorder ke apa"
8012,kokokdirgantoro,2022-12-07 05:53:59+00:00,"@aipsun @ainunnajib Sudah agak lama dia ngomong gini: negara ini pernah mikir anxiety karena beban kurikulum yg menimpa anak SMP dan SMA gak? Ini kalau kian berat dan tidak ada pendampingan bisa terjadi banyak suicide tendency. Bapak pernah mikir gak?

Anjir, bapaknya dievaluasi."
8013,theladeee,2022-12-07 05:41:47+00:00,i feel bad today sbb dah termaki jerit stress satu hari ni now aku sampai clinic depan kaunter tu gak nangis mintak air sbb shaking anxiety. i just want my baby safe from any harm😭
8014,dannymusa123,2022-12-07 05:38:17+00:00,"@FirdausAzil Orang ada anxiety, ADHD, dia tak boleh kejutan atau stress mendadak. Yang Zalim https://t.co/4FLZiANBlb. yang kejam orang masih rasa benda ni kelakar. Kalau dengar pun, dia mmg harapkan sangat duit tu, jadi perlu ke benda ni?"
8015,lostforaa,2022-12-07 05:29:59+00:00,"@aulmaulidiana Pernah, tahun lalu sampe kena anxiety disorder._."
8016,sbkpz1,2022-12-07 05:24:57+00:00,Makin teruk anxiety kalau aku stay lama kat sini hhahah
8017,growingupdeadd,2022-12-07 05:22:07+00:00,"i used to rebel a lot. Bahkan anggap doa pun sebenernya ga ngaruh sama pencapaian ku. Semuanya hasil usaha.

Tapi makin ke sini, makin dewasa, makin merasakan yg namanya anxiety parah. Takut kerjaan bagus, ktemunya temen kerja yg jahat misalnya.

Jadi dari skrg selalu berdoa-"
8018,nemezies,2022-12-07 05:21:00+00:00,"@convomf biasanya itu emang efek dari anxiety attack. ngatasinnya bisa dengan nenangin diri, kasih banyak afirmasi di otakmu, minum air putih yang banyak"
8019,rinimestar,2022-12-07 05:20:52+00:00,@worksfess baru lulus 2 tahun lho sender sayang 😭 nambah2 anxiety gue aja dah ah 😭😭
8020,smellikeash1t,2022-12-07 05:07:28+00:00,dri dlu juga udh anxiety tot gosah nunggu 2023 https://t.co/tFs4zxWtYp
8021,Wus_Ya_Name,2022-12-07 05:02:38+00:00,"Tapi kdg w cmn pgn punya satu sobat yg bener” deket sih sbg support system, tp pastinya jg ada take and give.. i mean w dirujuk ke spesialis kejiwaan woe😵‍💫😵‍💫 gpp lah biar anxiety w ga kumat” trs.."
8022,ChefWan4,2022-12-07 04:56:53+00:00,@maya_karin Assalamualaikum....saya yakin kamu kuat hadapi penyakit ini...sy juga ada penyakit anxiety sudah 10 tahun...smpai skrg sy tgh fight penyakit ini💪💪💪
8023,khsnl31,2022-12-07 04:46:41+00:00,"@ohmybeautybank Ak kena anxiety grgr latah dikit2 gugel, habis stop kek gt lgsg anxiety ilang. Jadi kl ada apa2 sm tubuh jgn gugel lebih baik dokter kalo takut knp2. Tp gatel kek gt gapapa kok pengalamanku slama ini 😭"
8024,yanaLiy,2022-12-07 04:45:44+00:00,"Anxiety teruk bila kita adalah kereta pertama. 
Taktau boleh jalan ke tak.
Mengharapkan orang belakang hon je 🥲"
8025,sleepybbom,2022-12-07 04:23:09+00:00,"@1995_pride @convomfs jadi berarti yang bener tuh ""Apa Itu Anxiety dan Bahayanya"" bukan ""Apa itu Anxiety dan Bahayanya"" kak?"
8026,theblackskirtz,2022-12-07 04:16:16+00:00,"naksir orang rasanya tuh wholesome, both the moment and the euphoria. sesuatu yang biasa tbtb jadi istimewa, yet at the same time juga menakutkan. kalo terlalu lama dirasa yang ada cuman anxiety due to uncertainty"
8027,adabinacindina,2022-12-07 04:14:57+00:00,"Di 32 th gw idup udah ketemu banyak bgt manusia yang ngomongin hal buruk tentang orang lain, tapi setelah itu hangout bareng dan terlihat sangat saling menyayangi. Termasuk gw pasti sering juga melakukan ini. Makin kesini makin serem. Human relationship gave me anxiety LoL"
8028,deenduuss,2022-12-07 04:03:29+00:00,"@bts_bighit @STATIONHEAD Listening party namjoon aman, mbak bulan di bali wkwkwk 

Lama2 aku tenggelam dalam anxiety dan melupakan kalo aku mengagumi jd bingung sendiri"
8029,igifligi,2022-12-07 03:48:17+00:00,"Ga lagi dah lari di pinggir jalan raya, bukannya relaxing malah jadi anxiety trus ISPA https://t.co/64rNWleLqe"
8030,Adwinamk_Wina,2022-12-07 03:48:15+00:00,"@undipmenfess Pengen, tp anxiety ku tidak akan bisa + Ga aman."
8031,wilandaa,2022-12-07 03:45:32+00:00,My anxiety level is 📈📈 mengingat esok hari
8032,zouklousBoy,2022-12-07 03:39:18+00:00,"Hari nier 7 Dec 2022, Ada buat lab test hantar kat HKL , Tunggu result darah Dalam 2 minggu lebih lagi......harap harap semuanya ok....Sudah pasrah atas ketentuan Allah...Hari nier pun cek jantung sbb Dr kata Nadi laju, cek semua ok , mungkin sebab anxiety.....

Allah Sayang Aku"
8033,obliviatenvp,2022-12-07 03:35:22+00:00,@tanyarlfes Gengsi kah pake bpjs sampe2 mau vcs gt. Gw depresi sedang mix anxiety masi bisa ke psikiater pake bpjs. Gw gada saran lain slain bpjs dan gaabis pikir ama keputusan lu sndiri. Gws
8034,memerdoc,2022-12-07 03:32:47+00:00,"Me to Anxiety n Depression : Tu mera koi na hoke bhi kuch lage.
#memerdoc"
8035,Thebensky,2022-12-07 03:29:22+00:00,"@aulmaulidiana Lagi di fase ini sekarang. Udah baikan sama pacar, tapi masih terus kena anxiety attack. Sekarang lagi break"
8036,oursjoonie,2022-12-07 03:28:21+00:00,"@upills @mwv_mystic Jangan deh kalo sama adek kasian takut jadi anxiety nanti, film ini tuh gak banyak gore cuma film nya aneh creepy yang bener bener aneh dan berbau sekte , gitu"
8037,hmcariapa,2022-12-07 03:25:50+00:00,"@convomfs panick attack, anxiety sama strict parents kesel bangetttt, apa-apa dikatain kayak gitu"
8038,yutttiyut,2022-12-07 03:25:19+00:00,"biasanya kalo kuliah anxiety level suka mentok, eh skrg gak pedulian 😂"
8039,tacafafijunat,2022-12-07 03:23:06+00:00,"@ntantantoo enaakkk tau, tapi kalo punya anxiety pasti ada deg""annya hahahah"
8040,_kenzz22,2022-12-07 03:20:40+00:00,anxiety on 10 tn😀👍🏼 kmskmskmskms
8041,syazadiyana,2022-12-07 03:19:22+00:00,"Dengan ini selesai sudah final exam saya maka secara automatiknya sakit kepala, nak demam, loya, tak sedap perut hilang sekelip mata 😒👍 bukan sbb boleh buat exam sbb mmg tau kena repeat. Tp sbb anxiety hilang sebaik settle paper last. Mantap connection ke otak 🔥"
8042,jigumyi,2022-12-07 03:15:05+00:00,NGELIAT NAMA ANGGOTA KLP BIKIN ANXIETY WENT 📈📈📈📈📈📈📈📈📈📈 https://t.co/qxizf2WDqc
8043,fatinnajwarozel,2022-12-07 03:14:30+00:00,"Pebenda la tak dapat email lagi pagi ni, kasi gua anxiety 😭"
8044,nemophilist_xx,2022-12-07 03:13:04+00:00,"Sejak kerja sini, aku rasa macam ada anxiety pulak. Cemana nak check eh?"
8045,TAJ97JCY,2022-12-07 03:08:19+00:00,"( terima kasih sudah bertahan sampai saat ini. Meskpun gak sehebat yang lain kamu masih bisa tetep sane dan redam anxiety dengan baik, kamu hebat. Terima kasih juga ufah selalu berusaha jadi lebih baik dan baik dama orang lain, terima kasih untuk selalu keliatan bahagia )"
8046,nurfahada,2022-12-07 03:02:57+00:00,"Sounds bangang but I'm glad cashless payments are everywhere. Dulu pergi kedai nak keluarkan duit daripada purse pun anxiety. Takut tak cukup. padahal dah tau cukup sebab tu gi beli.

Hm bodo kan."
8047,fromisdream_,2022-12-07 02:54:51+00:00,"seenggaknya statement pledut jelas gitu lhoo.. kayak waktu jiheon hiatus karena anxiety, atau pas member juga pada covid.. ini romsae ngambang bgt buset, ya wajar fansnya khawatirr"
8048,itsmeyaa_,2022-12-07 02:54:02+00:00,korang masak kicap boleh tolong tak tumis cili boh sikit? aku anxiety tengok lepas tumis bawangan terus masuk kicap sos tiram 😩 **shaking i know it’s not wrong TAPI… hmm nvm
8049,myordinaryspace,2022-12-07 02:49:02+00:00,Lagi masa masa anxiety ga karuan. Mencoba buat positif thinking tapi kayaknya udah kemakan sugesti alam bawah sadar. Yaampun sedih banget 😭😭
8050,collegemenfess,2022-12-07 02:48:35+00:00,"[cm] buat yg anak pbi menurut kalian kalo topicku mau tentang speaking anxiety, lebih mudah pake quantitative atau qualitative ya?"
8051,dinafatma,2022-12-07 02:42:48+00:00,"Whatsapp anxiety is real
Gilak ya gue udah 2 bulan ini ga buka whatsapp/dm ig sesering itu jadi diomelin orang2 terus wkwk"
8052,_tyamohd,2022-12-07 02:39:06+00:00,Nak jmpe org pun boleh mendatangkan anxiety 🫠🫠🫠 errr yaAllah 😖
8053,adlawmarrryyy,2022-12-07 02:38:23+00:00,anxiety nanaman ituh 😭
8054,diaridepressi,2022-12-07 02:25:08+00:00,"Hi kindhearted strangers. 2022 really going bad for me. And yesterday adalah hari paling runtuh untuk aku. I got diagnosed on July, 2022. Major Depression Disorder with anxiety. It's took me years of courage untuk aku melangkah pergi jumpa doktor. Sebab aku dah teruk sangat"
8055,Eatslim_addauwa,2022-12-07 02:24:35+00:00,"Kesan bila Mitochondrial ni hilang fungsi adalah :
1. Brain fog
2. Mood disordered
3. Anxiety
4. Depression
5. Lack of Focus

So again....kita adalah apa yg kita makan. Kita diet bukan utk kurus semata tapi utk kesihatan yg optimum...dapat kurus itu bonus 😉."
8056,nrl_atirah,2022-12-07 02:17:46+00:00,Klinik ni suka buat aku anxiety bila cakap pasal result. Harap2 sihat sejahtera hendakNya. Amin...
8057,skiesgumii,2022-12-07 02:04:56+00:00,@bellarizqya abis ngefly trs anxiety WKWK
8058,Lover09720460,2022-12-07 01:44:00+00:00,@Edie57929225 Dah menang jd kerajaan pun jiwa masih x tenang.lama sgt jd pembangkang anxiety mengecam kuat nak mengata puak yg kalah.
8059,sitiyuhanid,2022-12-07 01:42:53+00:00,"saja saja nak buat test Anxiety malam tadi, turns out result keluar macamni 😥 https://t.co/wysmtZ2ILG"
8060,OmondiJoseph___,2022-12-07 01:41:46+00:00,"@JepkemLorene @njambifever Amezoea kutengeneza pesa yake.
Asipokuwa na pesa anxiety kicks in.
Wewe kama huna pesa unatafuta mtu wa kupea stress"
8061,hibiscusplot,2022-12-07 01:41:33+00:00,pepagi dah anxiety. tak gune
8062,vantelene,2022-12-07 01:38:58+00:00,gue pulang dari bioskop abis nonton ini lgsg mual mual dan swmingguan anxiety terus 😖
8063,haruminimas,2022-12-07 01:31:29+00:00,"My anxiety: Wait, jgn jgn editting draftnya super sadis &amp; komennya jahat di dalem. Editornya mau ngangkat dulu baru ngejatohin biar ga sedi bgt. Curigesyen 👀👀"
8064,roonraa,2022-12-07 01:14:57+00:00,"@convomfs Anxiety, padahal nggak anxiety benerann 🥲"
8065,utfess,2022-12-07 01:12:56+00:00,Ut! Banyak yang bilang mata kuliah Riset Operasi itu susah dan tanpa sadar itu bikin mindset saya kalau mata kuliah itu susah. Dan nanti matkul itu ujiannya UTM waktu belajar kurang lebih semingguan lagi dan itu bikin anxiety saya kumat karena merasa panik berlebihan. (cont)
8066,yellowoow,2022-12-07 01:10:55+00:00,Hope dis meeting pagi ni takde yg maki hamun. Pls eh. Anxiety aku dah macam ni 📈
8067,enciyoung,2022-12-07 01:08:33+00:00,@CGV_ID @cinepolisID ayo dong kapan tanggal di bioskop elah bikin anxiety ga jadi tayang disini😭😭😭😭
8068,moneyonscarf,2022-12-07 01:02:34+00:00,"look, previously i wanted to be a zombie sebab malas nak menyorok, nak lari, the anxiety, I CAN'T. TAPI bayangkan kalau lepas kena gigit, tiba tiba antibody dapat lawan, and kau jadi half human half zombie 🫠 lepastu kau kena makan manusia jugak untuk survive"
8069,azreen717,2022-12-07 01:00:15+00:00,"Bila SV message, basah hp sebab tangan berpeluh.. anxiety terus datang… nampak sangat kerja tak siap 😥"
8070,emilylims,2022-12-07 00:54:07+00:00,"Alhamdulillah sinovac nampak dah ok pagi ni. Semalam mungkin dia stress + anxiety sebab kena mandi dgn aku, mungkin salah cara nya. Mmg aku sumpahhh tak kan mandi kan diorang sendiri lg. Takutnya 1 malam tak boleh tidur risau kan sinovac 😭"
8071,Prince_Darialan,2022-12-07 00:52:32+00:00,"Ryuji strikes out.

https://t.co/ZkooeoqjLF

#autisticstreamer #autism #Anxiety #depression #mentalhealth  #Gaming"
8072,syfqyhy,2022-12-07 00:50:57+00:00,Nak jumpa doctor pun boleh rasa social anxiety ya 🥲
8073,farouk321,2022-12-07 00:25:48+00:00,"Kita ditentukan oleh makanan. Termasuk mental. Semua penyakit mental bersumber makanan. Membaik juga karena makanan. 

Buku ini tentang hubungan penyakit mental dan makanan. Bipolar, anxiety, schizophrenia.. semua. Bacalah ringkasannya

https://t.co/3iD24x1Mlj"
8074,212616AS,2022-12-07 00:19:47+00:00,@dinihusaini_ Hah lagi tense. Ada option lebih baik ada org tolong. Kan emosi ibu ni x blh tentu lagi2 kalau ada anxiety 😌
8075,wakileisteghasa,2022-12-06 23:28:10+00:00,Anxiety ka tu pta ni lekn jb bhi koi acha function ho salam tok dyty hy
8076,S_anxiety_E,2022-12-06 22:26:51+00:00,Bkiiiiiw bkiw 🥳🥳🥳🥳
8077,justm1n3e,2022-12-06 22:15:21+00:00,"@missthecrowd Semakin mendekati koas semakin sering kena anxiety attack aku kaa:"")"
8078,pudingdiaduk,2022-12-06 21:57:14+00:00,@kabjagiband obat depresi sama anxiety. nama lainnya : escitalopram
8079,ainfaraahin,2022-12-06 21:43:48+00:00,Apoooo kami dpt 😭. Landed dua tngkat lak tu. Alhamdulillah. Dh lama nk rmh landed dkt dgn skolah yg penting. Dkt dgn rmh bs adik. Tp tulah ak ni paling benci bab pindah ni. Anxiety level 📈
8080,Marchelpotuda,2022-12-06 21:43:33+00:00,"gini nih gaenaknya punya riwayat asam lambung. perutt sakitnya luar biasa, kepala nyut nyut, rasa mual. tambah lagi anxiety attack. paket komplitttt😭"
8081,Riyanalter,2022-12-06 21:38:31+00:00,@Jopy44 Berarti kakak punya anxiety kak.  Kalau efek perasaan goyangnya masih ada.
8082,976eviiilll,2022-12-06 20:57:42+00:00,sehabis ada anxiety selalu ada happiness. kitu mereunnya. teuing. https://t.co/4Z7qRuZJC3
8083,doriangrvs,2022-12-06 20:32:41+00:00,"panic attack, anxiety. bingung bgt banyak yg pake term itu buat refer ke kondisi panik/anxious yg mana adalah hal yg wajar"
8084,rimzaa__,2022-12-06 19:47:31+00:00,Allah jee wapis wahi bana dein nahi bardasht hoti exam anxiety ab
8085,Anxiety_ForSale,2022-12-06 19:27:50+00:00,Gaga al tg5 proprio ora @LMonstersITA
8086,7cking__Mad,2022-12-06 19:09:20+00:00,"@stanmelancholia Mujhe pehli pic se anxiety ho rahi hai, itna messy kaun khaata hai bro😭"
8087,plsfuture,2022-12-06 18:50:55+00:00,"yaa intinya gitu sih gosa kebanyakan dengerin org lain, stay calm with ur own anxiety JANLUP NAFAS IS THE KEY lu sekalinya nervous sampe lupa nafas anying wkwkwkw gilsgilss"
8088,sanctuarih,2022-12-06 18:32:28+00:00,living with anxiety is hard and tiring. ga ngapa ngapain tp sering mules perut tanpa alasan. ga mikir apa apa tbtb degdegan. ga ada masalah apa apa ga bisa tidur. ga ada deadline apa apa tapi gelisah terus. ga ada salah apa apa tapi merasa seolah ada yang salah.
8089,reennhmdi22,2022-12-06 18:32:15+00:00,Gastrik+Migrain+Epilepsi+Kidney stones+Stress+Depression+Anxiety semua aku nak kena hadap sorang.
8090,croissantrexipe,2022-12-06 18:27:51+00:00,ya Allah please hilangin social anxiety yg aku derita ini aku pingin ngerjain uas di cafe tp aku takut klo sendirian tp aku takut juga ngajakin temen2 takut mereka gamau 🥲🥲🥲
8091,wawathehyper,2022-12-06 18:21:03+00:00,Morocco menang. Dorg horn nonstop. Tetibe aku ada anxiety. Please lah stop! Stop
8092,ssefnum,2022-12-06 18:17:34+00:00,"tw // mention of mental issue

ponakanku yang baru kelas delapan smp all of sudden bilang ""teh aku mau ngerasain anxiety, pasti seru banget"" di depan aku yang utiwi minum obat resep dari psikiater 😃 auto bengong semenit saking bingungnya -rl"
8093,emmanalvi,2022-12-06 18:12:10+00:00,@_wineandvodka nai hai kal paper hai uski anxiety hai bus😭
8094,nadyavaizal,2022-12-06 18:11:02+00:00,"@Wintseul00 @selowaetweetnya @someday_tea @galaxyyzl @idextratime @Record_Portugal Syndrome of power mungkin, mirip2 bapak2 yg mau pensiun. Suka pada aneh kelakuannya, overthinking nyerempet2 anxiety depresi"
8095,KhanSahiba_,2022-12-06 17:45:10+00:00,ye penalty mere se miss hue huti udr hi anxiety attack ajata
8096,vedika_bb,2022-12-06 17:40:18+00:00,"dil dhadakne do?
bhai anxiety se mera dil dhadak dhadak ke bahar jump kardega"
8097,HizzaSaeedAlam,2022-12-06 17:35:56+00:00,Exam ke liye itni anxiety nahin horahi jitni is match ke liye
8098,dnxvx,2022-12-06 17:34:07+00:00,"Setelah makin dipahami, anxiety level aku langsung naik wkwkwkkwkwkw"
8099,biela_dean,2022-12-06 17:33:54+00:00,"Orang lain yang hadap, tapi yang anxiety nya aku . Hate this"
8100,PatelOnSale1998,2022-12-06 17:26:57+00:00,"#NimritKaurAhluwalia𓃵 nmnt ho gyi hai get ready for anxiety attack drama. Didi ke muh se sachhai nikli ki #MCStan𓃵 ka cntributn km h to fir jb aap cptn thi tb aapne ranking me kyu upar rkha tha usko jb aapko pta h ki wo km invlv h. Apni hi pol khol rhi hai.
#BB16
#BiggBoss16"
8101,txtdarir4y,2022-12-06 17:26:56+00:00,Apaan sih yg spanyol 21 dari tadi deket gawang mulu tapi ga ngeshoot samsek anjir kesel jg liatnya. There’s def some anxiety issues going on
8102,criedafterseggs,2022-12-06 17:21:53+00:00,gila anxiety gue kambuh lgi?!!!!
8103,PopokHati,2022-12-06 17:14:20+00:00,"Social anxiety, pala peneng kalo di tempet rame orang. Mungkin gegara itu gw ga kuat maen bumble, ngeliatin muka orang banyak banget."
8104,niqhtskys,2022-12-06 17:09:11+00:00,teringin nak naik vortex tapi my anxiety wont allow me to hahahha tapi serius seram bodo tgk org naik 😭
